"","x"
"cg19930663",303404
"cg00083188",303406
"cg05479582",303431
"cg05433039",303432
"cg04688368",303433
"cg09599016",303460
"cg09463453",303519
"cg19836471",303522
"cg23963984",303532
"cg26007223",303539
"cg01045622",303540
"cg23818888",303541
"cg22597383",303549
"cg16680677",303630
"cg21471231",303632
"cg10371147",303667
"cg17950567",303729
"cg09925747",303776
"cg14191134",303847
"cg26673784",303868
"cg27556839",303879
"cg10612237",303881
"cg27108734",303895
"cg20543544",303975
"cg13115165",304011
"cg24000860",304113
"cg12321743",304132
"cg01134967",304135
"cg21082558",304136
"cg19183317",304137
"cg00914033",304148
"cg13505469",304176
"cg21331360",304178
"cg06411551",304269
"cg04063993",304276
"cg16534833",304277
"cg27268110",304284
"cg25372335",304285
"cg11411705",304314
"cg08560387",304315
"cg16178415",304321
"cg26203949",304391
"cg14812036",304399
"cg00599354",304404
"cg02690638",304411
"cg25214062",304443
"cg07321260",304507
"cg19704238",304538
"cg02783121",304568
"cg24196693",304569
"cg03541835",304571
"cg00787726",304650
"cg08841511",304663
"cg20378055",304664
"cg04391678",304816
"cg19425209",304819
"cg24351003",304824
"cg17663406",304830
"cg04582294",304831
"cg08962038",304832
"cg18417622",304835
"cg19438674",304875
"cg09168604",304877
"cg04552846",304878
"cg15501402",304916
"cg14896134",304920
"cg13954667",304921
"cg15511801",304922
"cg26195706",304935
"cg11911560",304979
"cg26435670",304999
"cg24351013",305000
"cg06817917",305001
"cg05219593",305002
"cg17384647",305055
"cg25323057",305094
"cg13665871",305112
"cg07490531",305116
"cg09335200",305146
"cg21480743",305227
"cg19358349",305228
"cg13021550",305230
"cg09442017",305284
"cg17766305",305337
"cg11861709",305366
"cg06079710",305367
"cg27339271",305411
"cg24065504",305435
"cg11787005",305731
"cg25972578",305732
"cg06291867",305742
"cg03572706",305784
"cg07424295",305830
"cg17402294",305842
"cg04285822",305843
"cg24412117",305859
"cg23909584",305906
"cg19464524",305987
"cg10996327",306034
"cg01779383",306035
"cg18599843",306074
"cg24787755",306075
"cg07616394",306076
"cg25506282",306083
"cg04089434",306095
"cg02384792",306096
"cg09202617",306104
"cg00706275",306109
"cg07236146",306122
"cg09176957",306135
"cg07225966",306144
"cg01416891",306145
"cg03208426",306149
"cg15980076",306150
"cg17011709",306154
"cg02466572",306156
"cg10145436",306161
"cg04609350",306162
"cg25747547",306252
"cg25771322",306259
"cg16525968",306266
"cg01272400",306274
"cg22749310",306275
"cg10905401",306276
"cg15133448",306277
"cg09488203",306279
"cg12298562",306290
"cg12936747",306291
"cg27099481",306292
"cg07793207",306328
"cg13763783",306329
"cg24884648",306351
"cg08863719",306366
"cg14741153",306367
"cg16986921",306368
"cg16976662",306369
"cg05771722",306371
"cg02649547",306389
"cg12272369",306390
"cg11380830",306448
"cg26945715",306460
"cg11911874",306572
"cg00240539",306608
"cg17185602",306644
"cg07818325",306674
"cg09121800",306734
"cg14802772",306769
"cg19015951",306864
"cg12471388",306865
"cg09134557",306956
"cg20231713",306972
"cg17568192",306977
"cg12198289",306980
"cg02207047",306998
"cg17856981",307048
"cg15921582",307089
"cg07552544",307117
"cg08980711",307140
"cg26860750",307146
"cg12763158",307151
"cg12074985",307166
"cg25023095",307185
"cg04986413",307206
"cg13519197",307208
"cg10913777",307257
"cg25247692",307276
"cg17552801",307290
"cg10030921",307328
"cg27522005",307374
"cg02972527",307411
"cg01119231",307432
"cg26435081",307433
"cg03002202",307463
"cg12098963",307498
"cg14233354",307499
"cg07146435",307541
"cg04053901",307547
"cg26231732",307553
"cg00612625",307657
"cg24926711",307659
"cg10441934",307660
"cg00877329",307661
"cg25034395",307662
"cg18946722",307721
"cg14748795",307747
"cg04691173",307765
"cg15561668",307793
"cg20804592",307866
"cg23963802",307927
"cg25584355",307945
"cg14968603",307978
"cg24540913",307979
"cg07333681",307992
"cg04958872",308025
"cg15542342",308036
"cg20831708",308038
"cg26381313",308039
"cg04611437",308040
"cg04835284",308042
"cg18574534",308054
"cg25427880",308070
"cg23046844",308073
"cg06926300",308090
"cg01486146",308097
"cg15358663",308098
"cg07919443",308101
"cg00272971",308102
"cg23779240",308111
"cg04918978",308112
"cg21693485",308113
"cg11876476",308115
"cg18960469",308118
"cg13583895",308120
"cg17306735",308122
"cg13198709",308123
"cg23679471",308124
"cg08677617",308126
"cg04148002",308127
"cg24587744",308131
"cg12457238",308134
"cg14951864",308135
"cg22671421",308136
"cg17861154",308138
"cg17589590",308139
"cg07046369",308157
"cg18494190",308158
"cg03546235",308159
"cg06379721",308160
"cg03057409",308198
"cg04590721",308302
"cg18221122",308315
"cg08687661",308323
"cg06722281",308332
"cg03269050",308338
"cg05597349",308339
"cg02577433",308340
"cg09586183",308345
"cg25856018",308346
"cg00299972",308347
"cg04273871",308349
"cg07915434",308350
"cg20572816",308351
"cg01175020",308353
"cg09893291",308358
"cg21187675",308359
"cg04425110",308362
"cg00961866",308366
"cg27143570",308378
"cg09545510",308379
"cg17689721",308380
"cg24023187",308382
"cg24593272",308383
"cg10414985",308384
"cg05969808",308386
"cg25356457",308390
"cg15920743",308391
"cg00409684",308392
"cg19547319",308393
"cg08587797",308394
"cg24265610",308395
"cg11027005",308396
"cg00064235",308397
"cg24214918",308399
"cg15475840",308403
"cg07201017",308405
"cg23503176",308406
"cg27480065",308407
"cg18948488",308409
"cg10703935",308416
"cg19135362",308427
"cg11548411",308432
"cg22200774",308439
"cg02072538",308478
"cg13984808",308479
"cg22558825",308482
"cg24508974",308484
"cg16079364",308556
"cg07037112",308557
"cg05364307",308561
"cg11685391",308588
"cg26015973",308590
"cg25096679",308591
"cg02747487",308604
"cg17154542",308639
"cg03049303",308640
"cg21848210",308641
"cg11979294",308668
"cg00088042",308671
"cg12784049",308672
"cg06934227",308697
"cg12324970",308718
"cg20023259",308719
"cg00922785",308720
"cg25631022",308779
"cg01085228",308780
"cg11015346",308781
"cg04578990",308782
"cg14266862",308783
"cg02040734",308805
"cg25117362",308826
"cg24758173",308850
"cg18661379",308894
"cg13604523",308897
"cg00957665",308898
"cg14863667",308923
"cg04774043",308927
"cg17740322",308947
"cg17894755",308948
"cg15227982",308949
"cg25104397",308950
"cg23247968",308951
"cg14939082",308952
"cg24541187",308972
"cg02927836",309006
"cg26445440",309015
"cg10116432",309064
"cg09193037",309083
"cg01597891",309092
"cg05636881",309093
"cg17877656",309103
"cg05122950",309188
"cg04788957",309306
"cg05315771",309326
"cg15673045",309327
"cg19482702",309357
"cg05825377",309389
"cg22472212",309418
"cg12069379",309421
"cg12944923",309422
"cg17088462",309503
"cg06432889",309504
"cg03390723",309509
"cg23487032",309511
"cg17383262",309512
"cg06309721",309570
"cg11856949",309622
"cg05560983",309623
"cg23786625",309624
"cg20513062",309636
"cg17789273",309652
"cg24147198",309703
"cg11817899",309744
"cg16415058",309745
"cg11962774",309781
"cg13962664",309794
"cg02211449",309817
"cg01824108",309840
"cg12087468",309841
"cg05212349",309843
"cg24838825",309886
"cg25627850",309911
"cg18994606",309919
"cg27604873",309921
"cg12601633",309923
"cg14972446",309946
"cg24249583",309947
"cg26627405",309979
"cg25024734",310001
"cg12406703",310047
"cg06322432",310062
"cg00523450",310063
"cg20698862",310064
"cg05141574",310065
"cg07226162",310067
"cg02930888",310089
"cg16790416",310090
"cg06143897",310091
"cg17788468",310171
"cg05563110",310202
"cg16586147",310274
"cg13936938",310479
"cg10983115",310480
"cg03683087",310493
"cg01532849",310571
"cg05310997",310602
"cg13583644",310614
"cg23683800",310615
"cg04465425",310704
"cg10926336",310736
"cg14826456",310773
"cg17028652",310775
"cg18300804",310793
"cg03115097",310802
"cg24242022",310827
"cg20283670",310893
"cg20048434",310894
"cg19615406",310895
"cg00739593",310896
"cg12614090",310985
"cg21721986",310997
"cg10808950",311004
"cg08206898",311022
"cg23260525",311031
"cg03934681",311049
"cg20382695",311069
"cg06974458",311149
"cg25617725",311150
"cg02721176",311162
"cg07621046",311233
"cg16299747",311234
"cg05808225",311259
"cg07718119",311302
"cg10338124",311303
"cg19263868",311325
"cg11772661",311336
"cg18459489",311353
"cg07302910",311354
"cg26263263",311355
"cg14830601",311356
"cg25527090",311357
"cg06497848",311361
"cg10437245",311362
"cg19425332",311363
"cg09123368",311364
"cg03690956",311365
"cg24600706",311366
"cg27401945",311371
"cg18921764",311372
"cg26986226",311378
"cg06722483",311379
"cg15225091",311414
"cg18603547",311450
"cg18972885",311479
"cg04556008",311480
"cg26342147",311482
"cg07833262",311483
"cg01202155",311487
"cg05539217",311488
"cg03109101",311489
"cg20348858",311490
"cg25793931",311492
"cg16602747",311494
"cg27552435",311495
"cg04635997",311496
"cg26363053",311515
"cg14687785",311535
"cg15281812",311571
"cg13341153",311572
"cg25698741",311577
"cg18005828",311582
"cg20149281",311594
"cg17524560",311612
"cg24292804",311613
"cg11705975",311620
"cg07098752",311623
"cg10661615",311624
"cg18534345",311625
"cg02943412",311628
"cg19675668",311629
"cg16130975",311763
"cg20238089",311773
"cg14872684",311781
"cg14351425",311782
"cg03907390",311820
"cg16585214",311949
"cg04041960",311954
"cg17949162",311971
"cg17199013",311972
"cg01303372",311986
"cg15922976",312015
"cg06779086",312029
"cg01370282",312058
"cg25056460",312116
"cg02790177",312117
"cg10280347",312118
"cg08789645",312156
"cg01250603",312184
"cg17235897",312274
"cg17681491",312319
"cg13370460",312340
"cg09631043",312446
"cg27438889",312477
"cg07451524",312478
"cg08428819",312479
"cg05683857",312526
"cg13495381",312553
"cg05617814",312565
"cg08447739",312587
"cg25446361",312589
"cg11218091",312710
"cg15252215",312712
"cg18351607",312735
"cg01011367",312746
"cg03190523",312754
"cg05387399",312759
"cg09614300",312760
"cg03284310",312761
"cg08670288",312762
"cg27310068",312765
"cg09239524",312766
"cg01350680",312767
"cg16361966",312769
"cg05759150",312770
"cg22746458",312772
"cg05189242",312774
"cg00006081",312775
"cg14822490",312776
"cg22886575",312777
"cg02124758",312778
"cg14321742",312808
"cg18979589",312809
"cg16280661",312874
"cg05662649",312881
"cg11893763",312896
"cg04549162",312897
"cg02757432",312898
"cg16197717",312958
"cg03630088",312960
"cg05801246",312961
"cg13702196",312962
"cg08615567",312963
"cg06946708",312991
"cg22206608",312992
"cg06298772",313090
"cg19784721",313109
"cg12208834",313121
"cg02693002",313130
"cg10140171",313132
"cg04327538",313144
"cg20728993",313145
"cg13959280",313146
"cg12265916",313147
"cg12323383",313148
"cg25856220",313149
"cg12815841",313154
"cg04726013",313195
"cg24759108",313196
"cg11956636",313271
"cg06727980",313346
"cg04561237",313354
"cg00850340",313355
"cg16832958",313366
"cg05577920",313473
"cg17888985",313555
"cg19049077",313632
"cg15504041",313672
"cg16366732",313691
"cg14065941",313815
"cg04892170",313816
"cg02327997",313817
"cg13488201",313818
"cg16257029",313819
"cg16297537",313820
"cg06132862",313837
"cg04507071",313838
"cg23266598",313839
"cg23823534",313886
"cg13856142",313890
"cg02522410",313908
"cg26846391",314046
"cg14479798",314056
"cg16442044",314090
"cg00446900",314095
"cg05214947",314136
"cg26326208",314155
"cg01548680",314156
"cg19988426",314220
"cg04457069",314305
"cg11589800",314427
"cg15601164",314428
"cg08881175",314429
"cg18747408",314430
"cg01341123",314527
"cg25946389",314528
"cg02421176",314668
"cg02449166",314875
"cg14405924",314882
"cg12216863",314883
"cg09890775",314884
"cg03497907",314885
"cg07525420",314887
"cg13916885",314888
"cg02308874",314889
"cg03512426",314890
"cg04779860",314891
"cg25221239",314892
"cg11711816",314893
"cg06020207",314894
"cg13239348",314895
"cg07379167",314896
"cg27260462",314964
"cg18293133",314982
"cg07226755",314983
"cg07189272",315084
"cg05438149",315132
"cg24067982",315276
"cg03943081",315278
"cg18138206",315279
"cg13584272",315322
"cg04265961",315383
"cg23911808",315603
"cg11518184",315604
"cg21526572",315605
"cg01879056",315612
"cg00595223",315639
"cg25534226",315726
"cg02594345",315727
"cg02162534",315729
"cg06416097",315761
"cg23023937",315770
"cg18233544",315828
"cg24214699",315936
"cg00045902",316006
"cg16176694",316029
"cg00543474",316049
"cg26193427",316125
"cg04780434",316182
"cg01140244",316292
"cg10171347",316489
"cg22538959",316490
"cg05324789",316491
"cg18281439",316573
"cg04134826",316574
"cg17805624",316627
"cg03354772",316736
"cg14526953",316983
"cg18338374",317004
"cg17786598",317080
"cg18330082",317118
"cg01776592",317212
"cg12465710",317222
"cg07456503",317225
"cg04215475",317228
"cg25153759",317230
"cg22165685",317234
"cg04665423",317235
"cg12554483",317237
"cg24525763",317272
"cg00337466",317293
"cg09109724",317300
"cg15856055",317360
"cg17770886",317361
"cg23837438",317379
"cg01117364",317380
"cg00732348",317390
"cg21345949",317419
"cg09915092",317434
"cg06270799",317444
"cg06880877",317446
"cg03319315",317459
"cg27183737",317471
"cg12422761",317472
"cg27107784",317610
"cg23908488",317617
"cg22397944",317639
"cg19998151",317654
"cg02471658",317668
"cg14967066",317726
"cg08028503",317740
"cg06046490",317741
"cg17682432",317784
"cg07556915",317786
"cg10828456",317788
"cg25020933",317789
"cg18916019",317790
"cg15762098",317791
"cg16004226",317792
"cg14707834",317868
"cg24932241",317900
"cg20132549",317902
"cg06920740",318035
"cg01325426",318036
"cg22174486",318037
"cg27158867",318038
"cg03880841",318074
"cg08200293",318076
"cg09396517",318142
"cg16760899",318185
"cg02762115",318198
"cg15202213",318199
"cg15352640",318254
"cg14135214",318265
"cg13582001",318266
"cg19246862",318268
"cg12536279",318276
"cg04560630",318284
"cg02807984",318285
"cg07556829",318327
"cg03139679",318350
"cg22777949",318368
"cg05221455",318408
"cg06085985",318409
"cg00004633",318455
"cg02922660",318751
"cg05285917",318753
"cg07304483",319059
"cg15311382",319115
"cg26187247",319120
"cg19713911",319121
"cg12064373",319174
"cg12186219",319181
"cg05280206",319324
"cg26902557",319335
"cg11345918",319345
"cg11908547",319349
"cg17080763",319384
"cg05096964",319419
"cg01936565",319483
"cg10637688",319513
"cg07237979",319580
"cg10257521",319627
"cg12921275",319716
"cg02853268",319717
"cg14289294",319733
"cg07518532",319767
"cg26318265",319772
"cg04111478",319775
"cg12076770",319799
"cg02871707",319802
"cg15369278",319908
"cg10337079",319940
"cg02166532",319941
"cg20895511",319942
"cg20339650",319943
"cg23905216",319944
"cg19443075",319945
"cg22287492",319946
"cg10659464",319947
"cg24047810",319948
"cg11701022",319949
"cg01368777",319950
"cg22225943",319951
"cg08014499",319952
"cg05203776",319953
"cg05323345",319956
"cg02425416",319959
"cg13313518",319960
"cg11005826",319961
"cg19878200",320003
"cg12659626",320063
"cg12301696",320064
"cg16339434",320096
"cg10290276",320102
"cg06263495",320103
"cg21063716",320104
"cg16059978",320133
"cg09476073",320142
"cg23929682",320144
"cg13186130",320145
"cg25961099",320147
"cg09114153",320148
"cg19766471",320150
"cg16913263",320151
"cg24322746",320153
"cg12427587",320215
"cg22140446",320262
"cg04104132",320342
"cg19779211",320343
"cg12578166",320344
"cg02882130",320345
"cg07618453",320386
"cg04666029",320412
"cg16465939",320413
"cg05472575",320637
"cg16915653",320661
"cg03811319",320662
"cg26690742",320666
"cg07439128",320667
"cg20250981",320675
"cg23335134",320697
"cg12240761",320704
"cg23190089",320711
"cg16035277",320734
"cg05167973",320777
"cg15658784",320778
"cg14589014",320783
"cg26513837",320818
"cg05747695",320927
"cg13634736",320956
"cg08486397",320960
"cg04717837",321004
"cg11496778",321005
"cg01131524",321079
"cg07383757",321097
"cg01094564",321106
"cg09677763",321172
"cg19654882",321179
"cg14121844",321200
"cg13030981",321202
"cg10856034",321204
"cg00034130",321205
"cg18678763",321256
"cg22027985",321257
"cg14756493",321271
"cg13963315",321273
"cg14237852",321303
"cg23532110",321339
"cg17706456",321588
"cg05539811",321743
"cg26265234",321767
"cg10064871",321794
"cg12479098",321796
"cg16245261",321797
"cg15195267",321811
"cg24156905",321850
"cg14436038",321891
"cg19219366",321893
"cg16998353",321894
"cg14748682",321986
"cg21596083",322007
"cg17228942",322099
"cg15125684",322100
"cg24678137",322134
"cg22910449",322135
"cg08119655",322207
"cg13421019",322210
"cg18945630",322255
"cg21433768",322276
"cg03826976",322277
"cg14751503",322347
"cg10693065",322348
"cg11111132",322362
"cg17603132",322425
"cg15524336",322426
"cg01560972",322427
"cg05245226",322454
"cg09188763",322455
"cg25103007",322456
"cg22488351",322461
"cg23764900",322527
"cg00961418",322528
"cg04676697",322606
"cg16509173",322638
"cg25073237",322701
"cg21881798",322708
"cg26577738",322740
"cg13912181",322741
"cg02780919",322750
"cg22894353",322786
"cg12223997",322798
"cg04721144",322838
"cg25836737",322864
"cg25880804",322865
"cg02509985",322866
"cg22093901",322873
"cg13365543",322888
"cg08025318",322924
"cg06568710",322933
"cg16622342",323005
"cg20264566",323034
"cg26135397",323037
"cg20741987",323038
"cg06875754",323039
"cg11734620",323089
"cg09986736",323090
"cg16715129",323101
"cg15563382",323135
"cg18905052",323155
"cg02079236",323167
"cg11358155",323227
"cg13924715",323231
